Titulo,Categoria,Resumo,Status
PEC Kamikaze: o que dizem os pré-candidatos à Presidência,politica,Proposta ampliou valor para auxílios sociais em ano eleitoral. G1 levanta as declarações dos presidenciáveis sobre temas relevantes aos brasileiros.,0
TSE confirma que doação eleitoral por PIX deve usar apenas CPF como chave ,politica,"Decisão foi tomada por unanimidade durante sessão do tribunal nesta sexta-feira (1º). Ministros entenderam que usar o CPF, ao contrário das outras chaves, facilita a identificação e  rastreabilidade das transações. ",0
"Pesquisa Datafolha com eleitores de São Paulo: Lula tem 43% e Bolsonaro, 30% no estado",politica,"A pesquisa ouviu 1.806 pessoas entre os dias 28 e 30 de junho em 61 cidades paulistas. A margem de erro é de dois pontos percentuais para mais ou para menos, considerando um nível de confiança de 95%.",0
Barroso convoca audiência para discutir rol da ANS que define tratamentos cobertos por planos,politica,"Entre outros pontos, audiência pública discutirá se lista de procedimentos é taxativa (obrigatória) ou exemplificativa. Ministro é relator de cinco ações que questionam o tema no STF. ",0
Delegado do caso Milton Ribeiro já havia sofrido com interferência política em investigação anterior à do MEC,politica,"Bruno Calandrini apurava a atuação de uma autoridade com foro privilegiado, mas o trabalho foi prejudicado, por ordens superiores, com a desculpa de falta de orçamento.",0
Conselho discute afastamento de braço direito de Pedro Guimarães na Caixa,politica,Informação foi confirmada ao blog nesta sexta-feira (1º). Guimarães pediu demissão após revelação de denúncias de assédio sexual e moral feitas por funcionárias da Caixa.,0
Bolsonaro nomeia secretário exonerado por usar avião da FAB no lugar de Braga Netto,politica,"Vicente Santini passa a ser assessor especial do presidente, posto do ex-ministro da Defesa e responsável pela intervenção federal na Segurança do RJ. Braga Netto é cotado para ser vice na chapa à reeleição.",0
"Cotado para vice de Bolsonaro, Braga Netto é exonerado de cargo no Planalto",politica,"Para o lugar dele, o governo nomeou José Vicente Santini, que chegou a ser demitido do governo em 2020 por ter usado um voo da FAB para participar de uma viagem oficial à Índia.  ",0
Fachin cita 'violação' de direito das mulheres e pede informação ao governo sobre política de aborto ,politica,Ministro é relator de ação que pede ao STF para impedir que o governo e decisões judiciais possam restringir o aborto legal a gestações de até 22 semanas.,0
Fux faz balanço do semestre e diz que decisões do STF garantem segurança jurídica das eleições,politica,"Presidente do STF discursou na última sessão do semestre e, sem citar caso específico, disse que 'não foram poucas nem triviais as controvérsias' que o tribunal teve de enfrentar neste ano.",0
"Lula diz que, se eleito, não pensa em disputar a reeleição em 2026",politica,"Pré-candidato do PT ao Planalto falou em entregar o país a ""gente nova"". Lula também disse que vai revogar decretos de Bolsonaro que impuseram sigilo sobre informações.",0
Mourão diz que ex-presidente da Caixa acusado de assédio 'falhou feio' na 'parte moral',politica,Pedro Guimarães caiu do comando do banco após as denúncias de assédio feitas por funcionárias. O Ministério Público abriu investigação sobre o caso. ,0
"Datafolha em SP: 64% não votariam em nome apoiado por Bolsonaro no estado, e 51% não votariam em indicado por Lula",politica,17% talvez apoiariam um candidato apoiado pelo presidente. Outros 17% com certeza seguiriam a indicação.,0
O Assunto #740: PEC Kamikaze - auxílios e bombas,politica,"A proposta de emenda constitucional esnobada pelo ministro da Economia em fevereiro acaba de passar, em versão mais que turbinada, em dois turnos no Senado. Entre uma data e outra, falharam seguidas manobras para conter a alta dos combustíveis. Agravaram-se as condições de vida da população e também a situação eleitoral de Jair Bolsonaro. ",0
Bolsonaro diz em entrevista a TV dos EUA que quer repetir no Brasil leis de armas norte-americanas,politica,Presidente também criticou a vacina contra Covid e negou que destruição da Amazônia esteja no ritmo alertado por cientistas — desmatamento em maio foi o maior para o mês em 6 anos.,0
Datafolha: 24% aprovam gestão do governador Rodrigo Garcia em SP; 15% reprovam,politica,47% dos entrevistados consideram a gestão do atual governador regular e 14% não souberam responder. Margem de erro é de dois pontos percentuais.,0
MP vê ‘violação ao princípio da moralidade’ e pede para TCU investigar ex-presidente da Caixa,politica,Ministério Público junto ao TCU pediu para corte apurar conduta de Pedro Guimarães à frente do banco após denúncias de assédio sexual. ,0
PT destina 26% do fundo eleitoral do partido para campanha de Lula à Presidência,politica,Direção nacional da sigla aprovou utilização de R$ 131 mi para gastos de campanha nos dois turnos. Previsão de recursos é 303% maior que o destinado para campanha de Haddad à Presidência em 2018.,0
"Pesquisa Datafolha em São Paulo: Haddad, 28%, França, 16%, Tarcísio, 12%, Rodrigo, 10%",politica,"No cenário sem Márcio França, Haddad tem 34%, Tarcísio, 13% e Rodrigo, 13%. A pesquisa ouviu 1.806 pessoas entre os dias 28 e 30 de junho em 61 cidades paulistas. A margem de erro é de dois pontos percentuais para mais ou para menos, considerando um nível de confiança de 95%.",0
"Ministério da Saúde perdeu R$ 104 mi em medicamentos e vacinas no 1º semestre de 2021, diz CGU",politica,"Relatório da Controladoria Geral da União foi concluído em maio deste ano e divulgado nesta quinta (30). Ao todo, CGU apontou R$ 20 bi em distorções contábeis nos fluxos de caixa da pasta em 2021. ",0
"Senado aprova PEC que prevê estado de emergência para viabilizar pacote social de R$ 41,2 bi",politica,Proposta de Emenda à Constituição amplia até o fim deste ano Auxílio Brasil e vale-gás e cria voucher temporário para caminhoneiros e taxistas. Texto vai agora para votação na Câmara.,0
Senado começa a votar PEC que cria pacote social; oposição critica adoção de 'estado de emergência',politica,"Texto amplia Auxílio Brasil e vale-gás, e cria voucher para caminhoneiros. Para isso, governo decretaria 'estado de emergência' porque recursos não estão previstos no orçamento. ",0
Testemunha conta que colegas se escondiam no banheiro e pulavam por cima de mesas para se esconder do assédio de Pedro Guimarães,politica,"Ex-presidente da Caixa é investigado pelo Ministério Público Federal, com base nas denúncias feitas por funcionárias. ",0
Barroso prorroga suspensão de despejos e desocupações até depois das eleições ,politica,"Em junho de 2021, ministro havia determinado suspensão por seis meses devido à pandemia. Nova prorrogação vai até 31 de outubro, após segundo turno.",0
Maioria do STF considera que governo deve enviar recursos para Fundo Clima,politica,Ministros analisaram ação de partidos que questiona ações e omissões do governo na gestão dos recursos para estudos e projetos contra mudanças climáticas. ,0
Supremo decide que é ilegal devolução de precatório 'esquecido' à União,politica,Corte declarou inconstitucional trecho de lei que obriga bancos a devolverem à União precatórios que não foram sacados por credores por mais de dois anos.,0
Bolsonaro se irrita com apoiador e manda ele 'buscar o voto',politica,Bolsonaro se irrita com apoiador e manda ele 'buscar o voto',0
Ministro prevê enviar edital de privatização do porto de Santos ao TCU até o fim julho,politica,"De acordo com Marcelo Sampaio, expectativa é fazer o leilão até o fim deste ano. Porto de Santos, no litoral de São Paulo, é o maior da América Latina.",0
Áudios mostram Pedro Guimarães proferindo palavrões e ofensas durante reuniões,politica,"Gravações de reuniões na Caixa Econômica Federal, divulgadas nesta quinta-feira (30) pelo portal Metrópoles, mostram o ex-presidente do banco Pedro Guimarães proferindo palavrões e ofensas durante reuniões de trabalho.",0
"Áudios mostram Pedro Guimarães proferindo palavrões e ofensas durante reuniões da Caixa, revela site",politica,"Ex-presidente do banco deixou o cargo na quarta-feira (29), após denúncias de assédio sexual. Agora surgem áudios com comportamento agressivo de Guimarães em reuniões de trabalho. ",0
STF decreta sigilo em inquérito que avalia suposta interferência de Bolsonaro em investigação do MEC,politica,"Ministério Público apontou que há indícios de que o presidente avisou o ex-ministro Milton Ribeiro de uma operação, que de fato ocorreu. ",0
TSE fixa limite de gasto de campanhas nas eleições 2022 ,politica,"Em 2018, candidatos à Presidência da República puderam gastar até R$ 70 milhões, no 1º turno, e até R$ 35 milhões, no 2º. Ministro apontou que reajuste será de 26%. ",0
"Em entrega de moradias populares, Bolsonaro não leva representante da Caixa após queda de Pedro Guimarães",politica,"Presidente deixou o banco público após denúncias de assédio sexual. Ao todo, 300 casas foram entregues a moradores de Campo Grande. As residências fazem parte do projeto Casa Verde e Amarela, que por parte é financiada pela Caixa Econômica Federal. ",0
"Cota de gênero nas eleições deve ser respeitada por partidos e federações, diz TSE",politica,"Corte respondeu a uma consulta feita pela federação formada por PCdoB, PT e PV. Lei estabelece que partidos precisam ter pelo menos 30% de candidatas mulheres.",0
"A empresários, Lula diz que não existe ‘governo Lula’, mas governo Lula-Alckmin",politica,"Jantar com 30 pessoas aconteceu no apartamento do advogado Sergio Renault na noite de terça-feira (28), no bairro dos Jardins, em São Paulo.",0
Nova presidente da Caixa já foi vítima de violência doméstica e quer força-tarefa contra denúncias de assédio,politica,"Daniella Marques, que foi indicada por Paulo Guedes, deve assumir o comando do banco na semana que vem; ela substitui Pedro Guimarães, que pediu demissão depois de divulgação de denúncias de assédio.",0
Ministério Público vai apurar se mais dirigentes da Caixa estão envolvidos em denúncias de assédio ou acobertaram a prática,politica,"Nesta quarta, o agora ex-presidente do banco Pedro Guimarães deixou o cargo após se tornarem públicas denúncias de funcionárias contra ele. Há denúncias de que outros executivos sabiam das irregularidades. ",0
"Apelidado de 'Pedrão da Caixa' por Bolsonaro, Pedro Guimarães era peça importante no xadrez do governo, diz Andréia Sadi",politica,"Ex-presidente da Caixa já era conhecido por histórico de abuso dentro do mercado financeiro, e tinha pretensões políticas de chegar a ser vice de Bolsonaro. Segundo apresentadora e colunista, governo não foi surpreendido pelas denúncias de assédio sexual. ",0
O Assunto #739: Assédio - a queda do presidente da Caixa,politica,"Desde o primeiro dia à frente do maior banco público do país, Pedro Guimarães insiste em lidar com as servidoras públicas de forma inadequada. Ao Ministério Público, diversas testemunhas relataram aproximações físicas, toques indesejados e falas maliciosas – comportamento que configura assédio sexual e moral. Nem isso foi suficiente para sua demissão: amigo de Bolsonaro, Guimarães deixou o cargo a pedido.",0
